Ticker,Last Alert Date,Close,Stop Loss,Buy Price,Target,Short_SL,Call,Status
MYSTICELE.BO,2024-09-20,6,3.3,,6.24,6.33,Short,Close
NACLIND.NS,2024-09-05,53,55.55,,59.36,60.9,Short,Close
NAGAFERT.NS,2024-10-08,12,9.93,10.76,,11.94,Long,Open
NAGPI.BO,2024-08-12,128,97.2,,142.26,145.35,Short,Close
NAGREEKCAP.NS,2024-10-03,27,22.18,,30.7,31.27,Short,Close
NAGREEKEXP.NS,2024-10-09,39,36.0,38.65,,41.79,Long,Open
NAGTECH.BO,2024-10-01,33,8.55,,34.47,34.88,Short,Close
NAHARCAP.NS,2024-08-29,303,271.95,,370.09,374.75,Short,Close
NAHARINDUS.NS,2024-08-27,141,113.8,,163.25,166.0,Short,Close
NAHARPOLY.NS,2024-10-09,247,232.0,238.05,,259.6,Long,Open
NAHARSPING.NS,2024-08-30,284,264.15,,346.76,350.0,Short,Close
NAM-INDIA.NS,2024-10-01,645,579.6,662.59,,698.0,Long,Open
NAM.BO,2024-09-20,173,99.0,170.59,,198.0,Long,Open
NARBADA.BO,2024-10-08,76,51.06,73.49,,82.0,Long,Open
NARMADA.NS,2024-09-16,17,18.2,,19.96,20.1,Short,Close
NARPROP.BO,2024-09-23,43,37.75,,45.11,46.0,Short,Close
NATCAPSUQ.BO,2024-08-29,311,295.0,,372.98,375.0,Short,Close
NATCOPHARM.NS,2024-10-07,1474,1376.05,1365.81,,1639.0,Long,Open
NATFIT.BO,2024-09-20,138,104.05,139.11,,147.1,Long,Open
NATGENI.BO,2020-11-17,69,22.95,28.09,,28.35,Long,Open
NATHBIOGEN.NS,2024-08-27,211,176.95,,232.73,238.0,Short,Close
NATHUEC.BO,2024-09-20,8,6.42,,7.73,8.99,Short,Close
NATIONALUM.NS,2024-10-01,214,163.16,,223.74,227.39,Short,Close
NATIONSTD.BO,2024-10-09,4450,4300.0,,4450.79,5147.7,Short,Close
NATPLAS.BO,2024-09-10,66,67.0,,73.28,74.6,Short,Close
NATPLASTI.BO,2024-09-27,422,373.45,373.01,,393.0,Long,Open
NATPLY.BO,2024-10-08,7,4.35,5.85,,6.5,Long,Open
NATRAJPR.BO,2024-10-08,47,43.05,43.85,,51.71,Long,Open
NAUKRI.NS,2024-08-07,8392,3972.05,6900.41,,7327.75,Long,Open
NAVA.NS,2024-09-23,1036,455.5,1235.7,,1347.8,Long,Open
NAVINFLUOR.NS,2024-10-01,3365,3226.4,,3568.04,3612.85,Short,Close
NAVKARCORP.NS,2024-09-05,126,76.05,,153.85,156.63,Short,Close
NAVNETEDUL.NS,2024-08-12,146,134.0,,174.88,179.09,Short,Close
NAZARA.NS,2024-10-09,978,890.9,964.78,,1017.0,Long,Open
NBCC.NS,2024-08-28,116,105.1,,203.86,209.75,Short,Close
NBFOOT.BO,2024-10-01,16,1.43,14.18,,14.73,Long,Open
NBIFIN.NS,2024-09-19,2341,1665.05,,2435.25,2498.0,Short,Close
NCC.NS,2024-08-19,299,154.65,316.59,,329.6,Long,Open
NCCBLUE.BO,2024-07-15,28,4.66,9.35,,9.35,Long,Open
NCLIND.NS,2024-10-08,214,202.37,205.95,,217.79,Long,Open
NCLRESE.BO,2024-10-09,1,0.69,0.76,,0.8,Short,Close
NDASEC.BO,2024-10-04,42,33.8,,48.87,48.87,Short,Close
NDGL.NS,2024-09-11,4472,2244.55,3323.13,,3470.0,Long,Open
NDL.NS,2024-10-08,6,4.52,5.67,,7.35,Long,Open
NDRAUTO.NS,2024-10-08,859,755.1,743.9,,1039.95,Long,Open
NDTV.NS,2024-06-10,180,172.05,,247.31,273.0,Short,Close
NEAGI.BO,2024-09-11,4685,3600.0,,5031.21,5100.0,Short,Close
NECCLTD.NS,2024-10-01,30,32.0,,32.41,32.8,Short,Close
NECLIFE.NS,2024-10-03,39,27.5,,43.19,43.92,Short,Close
NEELKAN.BO,2024-10-01,15,10.72,,16.35,16.42,Short,Close
NEERAJ.BO,2024-10-08,19,17.15,18.69,,20.9,Long,Open
NEIL.BO,2024-09-18,15,16.02,,15.24,15.97,Short,Close
NELCAST.NS,2024-09-19,126,116.5,,135.4,148.48,Short,Close
NELCO.NS,2024-09-05,996,676.4,,1306.88,1335.0,Short,Close
NEOGEN.NS,2024-10-01,2059,1461.25,2109.56,,2390.0,Long,Open
NEOINFRA.BO,2024-10-07,23,15.0,,25.0,25.0,Short,Close
NESCO.NS,2024-09-10,912,748.6,,1005.25,1023.9,Short,Close
NESTLEIND.BO,2024-09-30,2517,2451.05,,2722.05,2777.0,Short,Close
NESTLEIND.NS,2024-07-09,2531,21450.0,,2628.48,2640.1,Short,Close
NETLINK.BO,2024-09-30,145,130.5,,163.01,166.0,Short,Close
NETTLINX.BO,2024-10-04,86,75.2,84.75,,96.5,Long,Open
NETWORK18.NS,2024-08-22,77,100.95,,102.71,104.0,Short,Close
NEULANDLAB.NS,2024-09-24,11806,5540.1,,12880.78,13050.0,Short,Close
NEWGEN.NS,2024-09-27,1270,780.0,,1425.01,1548.0,Short,Close
NEWLIGHT.BO,2024-09-19,76,18.11,57.35,,62.77,Long,Open
NEXTMEDIA.NS,2024-09-17,7,5.8,,8.09,8.19,Short,Close
NFL.NS,2024-08-22,119,93.2,,143.32,146.25,Short,Close
NGIL.BO,2024-10-01,41,35.0,,45.55,47.11,Short,Close
NGIND.BO,2024-10-09,173,154.0,165.43,,179.95,Long,Open
NGLFINE.BO,2024-09-06,2049,1790.0,,2262.48,2355.8,Short,Close
NH.NS,2024-09-09,1222,1175.0,,1377.84,1392.95,Short,Close
NHCFOODS.BO,2024-09-05,6,3.22,,8.24,8.4,Short,Close
NHPC.NS,2024-09-03,92,73.6,,98.83,100.5,Short,Close
NIACL.NS,2024-08-21,214,130.1,,271.93,276.4,Short,Close
NIBL.NS,2024-10-08,34,33.02,31.91,,37.48,Long,Open
NICCOPAR.BO,2024-09-25,138,,,150.75,152.0,Short,Close
NIDHGRN.BO,2024-10-07,162,151.6,150.15,,161.7,Long,Open
NIHARINF.BO,2024-10-09,6,5.45,5.75,,7.14,Long,Open
NIITLTD.NS,2024-09-10,161,95.55,,194.59,203.9,Short,Close
NIKHILAD.BO,2024-09-17,130,100.0,,142.68,148.7,Short,Close
NIKKIGL.BO,2024-09-13,9,4.77,10.2,,10.2,Long,Open
NILACHAL.BO,2024-09-16,44,46.11,,51.43,51.9,Short,Close
NILAINFRA.NS,2024-10-09,13,11.42,12.53,,13.44,Long,Open
NILASPACES.NS,2024-09-25,11,7.6,,12.37,12.43,Short,Close
NILE.BO,2024-10-08,2243,2141.3,1983.4,,2248.0,Long,Open
NILKAMAL.NS,2024-09-24,1914,1866.0,,1962.04,1984.95,Short,Close
NIMBSPROJ.BO,2024-10-04,116,41.94,,122.8,122.8,Short,Close
NINSYS.BO,2024-10-08,571,449.45,554.83,,629.45,Long,Open
NIPPOBATRY.NS,2024-09-24,567,546.05,576.65,,605.0,Long,Open
NIRAJ.NS,2024-09-13,63,39.5,,72.64,74.9,Short,Close
NIRAVCOM.BO,2024-10-03,1042,580.0,,1164.64,1178.85,Short,Close
NIRLON.BO,2024-09-03,418,411.0,,444.5,479.0,Short,Close
NITCO.NS,2024-09-05,85,50.7,,87.86,88.75,Short,Close
NITINCAST.BO,2024-09-27,652,665.9,,695.0,700.0,Short,Close
NITINSPIN.NS,2024-10-09,378,351.25,,385.81,389.3,Short,Close
NITIRAJ.NS,2024-10-01,246,200.3,,256.75,259.3,Short,Close
NITTAGELA.BO,2024-09-05,800,816.3,,856.35,864.8,Short,Close
NIYOGIN.BO,2024-08-09,47,64.8,,66.95,67.9,Short,Close
NKIND.NS,2024-09-02,47,50.0,,59.89,61.3,Short,Close
NLCINDIA.NS,2024-09-27,273,193.0,,288.04,292.4,Short,Close
NMDC.NS,2024-09-30,224,210.06,,245.43,247.2,Short,Close
NNTL.BO,2024-04-23,21,8.8,,33.0,33.0,Short,Close
NOCIL.NS,2024-10-01,285,277.0,,296.96,299.75,Short,Close
NOGMIND.BO,2024-09-23,3,2.79,2.58,,2.6,Long,Open
NOIDATOLL.NS,2024-09-27,15,11.5,,16.73,16.73,Short,Close
NOL.BO,2024-09-05,128,96.1,,145.45,147.9,Short,Close
NORBTEAEXP.NS,2024-09-19,20,11.3,,26.17,26.36,Short,Close
NORTHLINK.BO,2024-10-07,26,24.0,25.2,,25.2,Long,Open
NOUVEAU.BO,2024-09-26,1,0.49,0.51,,0.51,Short,Close
NOVARTIND.BO,2024-09-26,1041,930.0,,1205.0,1248.0,Short,Close
NOVIS.BO,2024-10-01,23,,,26.3,26.58,Short,Close
NPRFIN.BO,2024-09-26,26,19.26,23.87,,27.9,Long,Open
NRAIL.NS,2024-07-02,363,196.25,489.66,,548.0,Long,Open
NRBBEARING.NS,2024-09-05,283,249.75,,330.31,332.95,Short,Close
NSIL.NS,2024-10-01,4758,4135.0,,5058.65,5099.65,Short,Close
NTCIND.BO,2024-10-08,216,188.3,191.38,,236.0,Long,Open
NTL.BO,2024-10-04,3,2.79,3.08,,3.08,Long,Open
NTPC.NS,2024-09-30,418,313.95,,444.74,448.45,Short,Close
NUCLEUS.NS,2024-08-21,1214,1262.8,,1546.89,1574.0,Short,Close
NURECA.NS,2024-09-18,322,240.0,,386.5,395.0,Short,Close
NUTRICIRCLE.BO,2024-09-23,252,186.25,202.8,,280.0,Long,Open
NYSSACORP.BO,2024-09-30,15,6.02,,17.78,17.79,Short,Close
OAL.NS,2024-10-01,493,318.1,,515.51,535.0,Short,Close
OASISEC.BO,2024-10-09,204,181.3,187.73,,207.0,Long,Open
OBCL.BO,2024-08-21,57,56.09,,62.8,63.9,Short,Close
OBEROIRLTY.NS,2024-10-09,1835,1714.05,1782.55,,1970.0,Long,Open
OCCL.NS,2024-10-09,258,240.0,249.88,,258.35,Long,Open
OCTAVE.BO,2024-10-01,5,2.33,4.61,,5.87,Long,Open
ODYCORP.BO,2024-08-19,26,6.46,10.95,,11.94,Long,Open
OFSS.NS,2024-10-09,11653,10651.25,11385.36,,11755.6,Long,Open
OIL.NS,2024-10-08,574,534.9,547.61,,605.0,Long,Open
OILCOUNTUB.NS,2024-09-30,52,36.11,,55.59,56.94,Short,Close
OIVL.BO,2024-09-20,10,53.07,,11.91,11.91,Short,Close
OKPLA.BO,2024-10-08,14,13.27,13.15,,15.52,Long,Open
OLECTRA.NS,2024-10-08,1679,1521.0,1585.41,,1770.0,Long,Open
OLPCL.BO,2024-10-08,4,3.24,3.36,,3.79,Long,Open
OLYMPTX.BO,2024-08-28,50,42.27,,54.58,56.0,Short,Close
OMAXAUTO.NS,2024-10-08,125,118.51,111.69,,133.77,Long,Open
OMAXE.NS,2024-10-08,120,107.1,111.12,,118.7,Long,Open
OMINFRAL.NS,2024-10-08,172,160.97,159.53,,173.4,Long,Open
OMKARCHEM.NS,2024-09-30,9,6.15,8.55,,9.73,Long,Open
OMNIAX.BO,2024-10-08,4,2.64,3.43,,3.98,Long,Open
OMNITEX.BO,2024-09-30,281,142.6,,303.38,310.5,Short,Close
ONEGLOBAL.BO,2024-10-04,160,133.95,151.38,,185.0,Long,Open
ONELIFECAP.NS,2024-09-19,17,16.08,,21.2,21.68,Short,Close
ONEPOINT.NS,2024-09-09,67,48.2,,72.84,73.45,Short,Close
ONGC.NS,2024-09-24,289,223.0,296.53,,302.0,Long,Open
ONMOBILE.NS,2024-09-16,78,62.0,,91.44,92.59,Short,Close
ONTIC.BO,2024-10-08,1,0.51,0.55,,0.63,Short,Close
ONWARDTEC.NS,2024-08-27,406,426.25,,449.05,462.5,Short,Close
OONE.BO,2024-09-17,11,12.35,,11.67,11.89,Short,Close
OPTIEMUS.NS,2024-10-08,707,215.8,625.57,,873.8,Long,Open
OPTIFIN.BO,2024-08-14,124,72.9,106.25,,116.0,Long,Open
ORBTEXP.NS,2024-09-16,173,151.0,,194.3,198.59,Short,Close
ORCHPHARMA.NS,2024-10-09,1373,1240.05,1343.48,,1380.0,Long,Open
ORGCOAT.BO,2024-09-30,22,9.03,17.4,,19.95,Long,Open
ORIBEVER.BO,2024-09-24,315,277.0,,364.27,370.0,Short,Close
ORICONENT.NS,2024-10-01,37,36.3,38.2,,40.9,Long,Open
ORIENTALTL.NS,2024-09-18,13,7.75,,16.76,16.91,Short,Close
ORIENTBELL.NS,2024-09-10,341,302.0,,385.19,388.0,Short,Close
ORIENTCEM.NS,2024-10-01,298,277.5,,309.85,315.9,Short,Close
ORIENTCER.NS,2024-09-16,51,40.1,,59.5,60.7,Short,Close
ORIENTELEC.NS,2024-08-12,236,207.7,,274.95,284.0,Short,Close
ORIENTHOT.NS,2024-09-27,177,123.4,174.22,,192.2,Long,Open
ORIENTLTD.NS,2024-09-26,106,91.5,,109.38,111.28,Short,Close
ORIENTPPR.NS,2024-09-24,46,50.2,,48.95,49.31,Short,Close
ORIENTTR.BO,2024-10-01,15,13.44,14.45,,16.7,Long,Open
ORISSAMINE.NS,2024-10-01,8987,6636.7,,9422.71,9624.0,Short,Close
OROSMITHS.BO,2024-10-08,4,3.2,3.75,,5.44,Long,Open
ORTEL.NS,2024-10-01,2,1.32,1.74,,2.17,Long,Open
ORTINLAB.NS,2024-10-07,20,18.0,,19.9,23.68,Short,Close
OSIAJEE.BO,2024-09-16,48,38.01,44.36,,53.0,Long,Open
OSWALAGRO.NS,2024-09-27,80,41.5,,92.85,93.77,Short,Close
OSWALSEEDS.NS,2024-10-01,25,23.65,24.86,,30.0,Long,Open
OSWAYRN.BO,2024-07-29,55,5.32,17.63,,20.04,Long,Open
OTCO.BO,2024-10-01,7,6.02,7.33,,8.3,Long,Open
OVOBELE.BO,2024-10-08,197,182.0,186.35,,203.95,Long,Open
PACIFICI.BO,2024-09-20,343,168.0,,398.0,410.9,Short,Close
PADAMCO.BO,2024-08-19,126,42.13,55.01,,63.9,Long,Open
PADMAIND.BO,2024-10-09,5,4.56,4.69,,5.24,Long,Open
PADMALAYAT.BO,2024-09-11,6,2.76,2.68,,2.95,Long,Open
PAEL.BO,2024-09-27,5,4.11,,5.15,5.21,Short,Close
PAGEIND.NS,2024-09-10,43935,33070.05,40445.8,,42891.15,Long,Open
PAISALO.NS,2024-09-16,53,58.25,,63.18,64.15,Short,Close
PALASHSECU.NS,2024-10-08,146,139.3,144.75,,169.44,Long,Open
PALCO.BO,2020-10-28,135,22.0,18.6,,18.6,Long,Open
PALREDTEC.NS,2024-10-07,124,84.16,123.4,,142.5,Long,Open
PANACEABIO.NS,2024-10-09,291,130.0,276.19,,331.35,Long,Open
PANACHE.NS,2024-09-12,181,67.35,146.68,,181.77,Long,Open
PANAENERG.BO,2024-07-24,453,325.0,,566.3,586.9,Short,Close
PANAMAPET.NS,2024-08-23,396,304.1,,422.56,425.95,Short,Close
PANCARBON.BO,2024-10-09,669,609.05,671.38,,739.0,Long,Open
PANCHMAHQ.BO,2024-10-08,221,196.75,213.5,,239.0,Long,Open
PANCHSHEEL.BO,2024-10-08,228,219.0,209.16,,293.0,Long,Open
PANELEC.BO,2024-10-01,92,57.12,,99.17,99.66,Short,Close
PANINDIAC.BO,2024-10-04,3,2.06,,3.57,3.59,Short,Close
PANKAJPIYUS.BO,2024-09-30,318,249.55,295.42,,318.0,Long,Open
PANKAJPO.BO,2024-09-24,12,7.73,10.14,,12.73,Long,Open
PANSARI.NS,2024-10-09,126,115.15,120.38,,141.5,Long,Open
PAR.NS,2024-09-12,221,210.0,,263.1,271.95,Short,Close
PARACABLES.NS,2024-09-18,78,65.7,,97.5,100.63,Short,Close
PARAGMILK.NS,2024-10-08,217,174.01,198.32,,219.3,Long,Open
PARAGONF.BO,2024-09-09,60,40.66,,71.26,72.02,Short,Close
PARKERAC.BO,2024-10-08,17,14.58,16.12,,18.83,Long,Open
PARMAX.BO,2024-09-26,38,32.0,,51.25,51.66,Short,Close
PARMCOS-B.BO,2024-09-24,49,33.9,,56.25,57.0,Short,Close
PARNAXLAB.BO,2024-09-24,118,91.4,116.79,,132.7,Long,Open
PARSHWANA.BO,2024-09-23,127,43.0,86.88,,93.55,Long,Open
PARSVNATH.NS,2024-09-24,19,11.15,17.08,,19.9,Long,Open
PASARI.BO,2024-08-09,10,6.01,,14.26,14.84,Short,Close
PASUPTAC.BO,2024-09-16,51,33.2,59.94,,70.79,Long,Open
PASUSPG.BO,2024-10-01,30,4.82,,33.97,34.0,Short,Close
PATELENG.NS,2024-09-23,55,55.84,,61.0,62.8,Short,Close
PATELSAI.BO,2024-09-16,739,466.0,,883.0,894.0,Short,Close
PATIDAR.BO,2024-08-30,10,8.97,8.51,,8.51,Long,Open
PATINTLOG.NS,2024-10-04,23,21.67,23.04,,25.1,Long,Open
PATSPINLTD.BO,2024-10-01,14,12.06,,15.01,15.39,Short,Close
PAUSHAKLTD.BO,2024-08-23,5397,5350.0,,6248.0,6299.0,Short,Close
PAVNAIND.NS,2024-10-07,534,407.95,502.25,,549.45,Long,Open
PBAINFRA.BO,2024-09-13,20,3.9,19.15,,20.12,Long,Open
PBMPOLY.BO,2024-08-12,87,82.0,,106.27,117.95,Short,Close
PCBL.NS,2024-09-30,507,209.0,,576.6,584.4,Short,Close
PCCOSMA.BO,2024-10-08,883,404.4,687.22,,825.9,Long,Open
PCJEWELLER.NS,2024-10-08,156,44.05,146.99,,187.07,Long,Open
PCS.BO,2024-10-08,34,27.35,32.86,,35.26,Long,Open
PDMJEPAPER.NS,2024-10-09,121,102.54,113.91,,125.8,Long,Open
PDSL.NS,2024-08-27,510,441.05,,611.38,619.0,Short,Close
PEARLPOLY.NS,2024-09-20,36,30.22,,44.18,47.5,Short,Close
PECOS.BO,2024-09-13,360,107.5,,419.15,434.95,Short,Close
PEETISEC.BO,2024-09-18,25,18.9,23.1,,23.95,Long,Open
PEL.NS,2024-09-30,1031,875.1,,1110.85,1120.8,Short,Close
PENIND.NS,2024-10-03,176,163.55,,186.75,189.8,Short,Close
PENINLAND.NS,2024-08-22,51,28.15,,63.56,64.19,Short,Close
PERFEPA.BO,2024-10-07,139,102.95,128.6,,142.4,Long,Open
PERMAGN.BO,2024-09-25,946,1002.0,,1027.96,1033.95,Short,Close
PERSISTENT.NS,2024-10-01,5334,4409.1,,5484.49,5585.95,Short,Close
PETRONET.NS,2024-10-04,352,319.8,,365.59,368.65,Short,Close
PFC.NS,2024-09-03,471,351.7,,556.39,561.8,Short,Close
PFIZER.NS,2024-09-27,5706,3950.0,5534.19,,5885.6,Long,Open
PFOCUS.NS,2024-10-08,150,131.1,138.23,,147.5,Long,Open
PFS.NS,2024-10-09,49,45.29,48.11,,49.5,Long,Open
PGEL.NS,2024-10-08,619,146.71,552.9,,694.0,Long,Open
PGFOILQ.BO,2024-10-09,222,199.0,220.5,,226.0,Long,Open
PGHH.NS,2024-07-26,16884,17023.05,,17608.75,17745.0,Short,Close
PGHL.NS,2024-10-01,5306,4945.5,,5513.06,5566.0,Short,Close
PGIL.NS,2024-10-04,959,870.95,895.05,,939.75,Long,Open
PHARMAID.BO,2024-09-27,41,40.03,38.62,,46.39,Long,Open
PHCAP.BO,2024-09-25,196,180.0,,208.99,217.3,Short,Close
PHOENIXLTD.NS,2024-09-27,1729,3117.0,,1901.4,1968.0,Short,Close
PHOENIXTN.BO,2024-10-01,230,80.8,,257.64,258.85,Short,Close
PHOENXINTL.BO,2024-10-09,71,63.1,66.63,,80.4,Long,Open
PHOTON.BO,2024-09-20,91,66.97,85.98,,92.99,Long,Open
PHOTOQUP.BO,2024-09-16,23,22.94,,25.18,25.5,Short,Close
PHRMASI.BO,2024-09-17,54,34.36,,63.61,64.53,Short,Close
PHYTO.BO,2024-10-07,30,26.4,28.09,,31.35,Long,Open
PICCADIL.BO,2024-09-18,713,290.0,,811.96,820.95,Short,Close
PICCASUG.BO,2024-08-23,67,53.22,,82.4,83.5,Short,Close
PICTUREHS.BO,2024-09-24,9,7.03,8.65,,9.65,Long,Open
PIDILITIND.NS,2024-09-27,3174,2999.45,,3346.54,3370.5,Short,Close
PIFL.BO,2024-07-12,20,6.43,14.31,,15.7,Long,Open
PIGL.NS,2024-09-27,242,65.15,171.66,,171.66,Long,Open
PIIND.NS,2024-10-01,4605,3441.05,,4719.72,4741.05,Short,Close
PILANIINVS.NS,2024-10-01,5192,4668.1,,5618.19,5750.0,Short,Close
PILITA.NS,2024-10-01,14,10.6,,15.75,16.0,Short,Close
PIONEEREMB.NS,2024-09-12,49,39.85,,60.88,63.2,Short,Close
PIONRINV.BO,2024-09-09,65,45.16,,70.41,76.26,Short,Close
PITTIENG.NS,2024-09-18,1340,623.0,1282.49,,1312.0,Long,Open
PIXTRANS.BO,2024-09-16,1548,1185.55,,1662.05,1719.4,Short,Close
PKTEA.NS,2024-10-08,521,280.25,503.89,,594.9,Long,Open
PLASTIBLEN.NS,2024-09-11,294,249.6,,349.46,398.45,Short,Close
PMCFIN.BO,2024-10-03,5,4.1,,5.78,5.88,Short,Close
PML.BO,2024-09-13,884,751.0,,1061.0,1071.0,Short,Close
PNB.NS,2024-07-29,104,67.35,,127.49,128.8,Short,Close
PNBGILTS.NS,2024-08-27,121,99.7,,131.49,132.97,Short,Close
PNBHOUSING.NS,2024-09-13,946,616.6,,1174.72,1202.2,Short,Close
PNC.NS,2024-10-09,67,59.31,64.57,,79.3,Long,Open
PNCINFRA.NS,2024-07-15,429,316.7,,529.53,539.5,Short,Close
PODDARHOUS.NS,2024-09-24,73,86.0,,78.14,79.79,Short,Close
PODDARMENT.NS,2024-09-23,407,403.25,,444.5,454.3,Short,Close
POEL.BO,2024-10-08,800,294.25,721.5,,804.3,Long,Open
POKARNA.NS,2024-09-25,989,674.1,,1110.93,1119.7,Short,Close
POLOHOT.BO,2024-10-09,9,8.55,8.72,,10.17,Long,Open
POLSON.BO,2024-09-13,14390,12500.0,,15987.95,16100.0,Short,Close
POLYCAB.NS,2024-09-23,7397,5930.05,6552.24,,6924.5,Long,Open
POLYCHEM.BO,2024-09-19,3095,2665.6,,3652.8,3725.05,Short,Close
POLYCHMP.BO,2024-09-30,72,56.3,66.85,,69.4,Long,Open
POLYLINK.BO,2024-10-09,37,34.51,36.49,,43.8,Long,Open
POLYMED.NS,2024-09-05,2344,1488.6,,2584.09,2686.6,Short,Close
POLYPLEX.NS,2024-09-05,1129,760.85,,1253.79,1264.0,Short,Close
POLYSPIN.BO,2024-08-26,45,47.0,,49.5,50.0,Short,Close
POLYTEX.BO,2024-08-30,5,5.13,,6.66,6.66,Short,Close
PONNIERODE.NS,2024-10-01,473,459.85,,508.61,513.45,Short,Close
POOJA.BO,2024-10-04,42,36.05,,43.22,44.0,Short,Close
POOJAENT.BO,2024-09-13,162,139.05,,211.95,211.95,Short,Close
POONAWALLA.NS,2024-09-20,390,399.35,,402.81,406.3,Short,Close
PORWAL.BO,2024-10-09,67,51.51,61.24,,68.7,Long,Open
POWERGRID.NS,2024-09-26,330,321.1,,363.88,366.25,Short,Close
POWERINDIA.NS,2024-10-08,14481,10804.95,13540.36,,14849.95,Long,Open
POWERMECH.NS,2024-10-01,3097,3102.5,,3365.89,3417.48,Short,Close
PPAP.NS,2024-10-01,204,192.0,,216.46,219.95,Short,Close
PPL.NS,2024-10-09,581,526.65,578.71,,596.8,Long,Open
PQIF.BO,2024-08-27,43,36.2,,47.46,48.01,Short,Close
PRADHIN.BO,2024-10-08,43,,41.18,,44.86,Long,Open
PRADPME.BO,2024-10-08,295,266.4,277.29,,305.0,Long,Open
PRAENG.NS,2024-10-07,37,36.5,,35.52,41.9,Short,Close
PRAGBOS.BO,2024-09-18,3,2.9,,3.36,3.49,Short,Close
PRAJIND.NS,2024-09-30,768,650.0,,815.91,826.7,Short,Close
PRAKASH.NS,2024-08-27,169,128.15,,234.89,237.0,Short,Close
PRAKASHSTL.NS,2024-10-08,9,8.6,8.39,,9.62,Long,Open
PRATIKSH.BO,2024-10-03,23,20.83,,23.33,23.52,Short,Close
PRAXIS.NS,2024-10-01,25,13.91,,27.03,27.08,Short,Close
PRECAM.NS,2024-10-08,237,222.0,215.11,,252.0,Long,Open
PRECISIO.BO,2024-09-16,147,135.75,,174.26,177.0,Short,Close
PRECOT.NS,2024-10-09,432,399.8,417.66,,454.0,Long,Open
PRECWIRE.NS,2024-10-08,214,142.5,184.98,,210.9,Long,Open
PREMCAP.BO,2024-09-18,4,4.0,,5.07,5.45,Short,Close
PREMCO.BO,2024-09-05,443,362.0,,494.93,499.9,Short,Close
PREMEXPLN.NS,2024-10-08,511,500.0,474.45,,578.8,Long,Open
PREMIER.NS,2024-09-13,4,3.25,,5.1,5.1,Short,Close
PREMIERPOL.NS,2024-09-12,223,179.5,,256.15,265.74,Short,Close
PREMSYN.BO,2024-09-06,23,15.01,,34.61,34.65,Short,Close
PRERINFRA.BO,2024-09-17,35,26.58,,37.12,37.48,Short,Close
PRESTIGE.NS,2024-10-08,1858,1687.1,1734.8,,1972.0,Long,Open
PRICOLLTD.NS,2024-08-22,458,310.9,,529.09,538.0,Short,Close
PRIMAGR.BO,2024-09-24,26,23.15,27.97,,31.98,Long,Open
PRIMAIN.BO,2024-10-09,21,19.01,21.4,,23.9,Long,Open
PRIMAPLA.BO,2024-09-03,175,159.0,,198.04,201.0,Short,Close
PRIMEPRO.BO,2024-08-30,32,27.01,,41.08,42.48,Short,Close
PRIMESECU.NS,2024-10-08,280,265.0,268.46,,285.0,Long,Open
PRIMEURB.BO,2024-10-08,10,9.0,9.52,,10.48,Long,Open
PRIMIND.BO,2024-10-09,167,157.0,161.06,,190.95,Long,Open
PRINCEPIPE.NS,2024-09-24,547,632.0,,582.71,586.0,Short,Close
PRISMMEDI.BO,2024-09-20,28,19.06,29.76,,37.2,Long,Open
PRITHVIEXCH.BO,2024-10-09,439,386.0,423.75,,477.7,Long,Open
PRITI.NS,2024-08-22,139,181.0,,162.38,169.0,Short,Close
PRITIKAUTO.BO,2024-09-05,26,26.7,,31.21,35.66,Short,Close
PRIVISCL.NS,2024-09-05,1555,975.0,1465.93,,1565.0,Long,Open
PRIYALT.BO,2024-09-27,22,11.9,18.22,,20.63,Long,Open
PROFINC.BO,2024-10-03,2,0.98,,1.92,1.95,Short,Close
PROMACT.BO,2024-09-24,14,11.9,13.61,,17.24,Long,Open
PROZONER.NS,2024-08-12,25,31.25,,32.4,32.86,Short,Close
PRSMJOHNSN.NS,2024-10-09,198,154.0,197.45,,243.99,Long,Open
PRSNTIN.BO,2024-10-09,10,8.95,9.44,,13.18,Long,Open
PSB.NS,2024-07-29,52,36.55,,72.35,73.64,Short,Close
PSPPROJECT.NS,2024-08-12,659,726.1,,707.61,718.8,Short,Close
PSUBNKBEES.BO,2024-06-19,74,39.12,,83.71,84.1,Short,Close
PTC.NS,2024-09-18,196,175.45,,239.01,246.85,Short,Close
PTCIL.BO,2024-08-30,13542,7100.0,,14713.59,15270.0,Short,Close
PTL.NS,2024-08-27,43,37.75,,48.26,48.63,Short,Close
PULSRIN.BO,2024-09-30,18,,15.86,,17.6,Long,Open
PUNJABCHEM.NS,2024-09-30,1138,1180.0,,1283.7,1301.6,Short,Close
PUNJCOMMU.BO,2024-06-27,57,25.1,,75.67,77.4,Short,Close
PURPLE.BO,2024-09-27,5,4.23,,5.19,5.45,Short,Close
PURSHOTTAM.BO,2024-10-03,48,,,52.81,53.05,Short,Close
PURVA.NS,2024-10-09,394,348.55,379.71,,466.4,Long,Open
PVR.NS,2023-07-07,1421,1336.4,1388.75,,1445.0,Long,Open
PVRINOX.NS,2024-09-26,1597,1345.0,,1734.05,1748.0,Short,Close
PVVINFRA.BO,2024-10-07,8,7.07,7.11,,8.25,Long,Open
PWASML.BO,2024-10-08,37,35.18,35.55,,38.99,Long,Open
QNIFTY.BO,2024-09-27,2700,2576.0,,2836.5,2840.0,Short,Close
